mday,sno,sbi,lng,lat,bemp,act,tot,HUMD,PRES,TEMP,WDIR,H_24R,WDSE,WSGust,SeaPres,GloblRad,CloudA,PrecpHour,UVI,Visb,WDGust,td,hours,weekdaywhich,isWorkday,1h_bemp,1h_sbi,2h_bemp,2h_sbi,3h_bemp,3h_sbi,1d_bemp,1d_sbi,2d_bemp,2d_sbi,3d_bemp,3d_sbi,4d_bemp,4d_sbi,5d_bemp,5d_sbi,6d_bemp,6d_sbi,7d_bemp,7d_sbi,0h_bemp,0h_sbi,target_predict_time
2018/2/26 06:00,1.0,99.63636364,25.04085789,121.5679044,80.36363636,1.0,180.0,92.0,0.0,1017.1,14.4,0.0,0.0,0.0,0.0,0.0,1021.9,12.5,0.0,70,4.5,12.6,6,0,1,81.83333333,98.16666667,82.0,98.0,84.0,96.0,72.91666667,107.0833333,87.5,91.5,120.8333333,59.16666667,140.4545455,39.54545455,60.5,119.5,28.54545455,150.4545455,61.08333333,117.9166667,81.66666667,98.33333333,1
2018/2/26 07:00,1.0,101.5,25.04085789,121.5679044,77.5,1.0,180.0,92.0,0.0,1017.7,14.8,0.0,0.0,0.0,0.0,0.0,1022.4,15.0,0.0,50,4.1,12.7,7,0,1,81.66666667,98.33333333,81.83333333,98.16666667,82.0,98.0,72.41666667,107.5833333,82.75,96.08333333,126.5454545,53.09090909,91.25,88.0,73.58333333,106.4166667,31.75,147.25,64.83333333,114.1666667,80.36363636,99.63636364,1
2018/2/26 08:00,1.0,81.41666667,25.04085789,121.5679044,97.58333333,1.0,180.0,89.0,0.0,1018.2,15.3,88.0,0.9,0.0,0.0,0.0,1022.9,13.0,0.0,70,7.0,12.6,8,0,1,80.36363636,99.63636364,81.66666667,98.33333333,81.83333333,98.16666667,64.66666667,115.3333333,63.33333333,113.6666667,115.75,62.16666667,79.41666667,98.58333333,59.25,119.25,26.08333333,152.91666669999995,66.83333333,112.1666667,77.5,101.5,1
2018/2/26 09:00,1.0,74.58333333,25.04085789,121.5679044,104.4166667,1.0,180.0,82.0,0.0,1018.3,16.0,90.0,1.1,1.0,0.0,0.0,1022.8,14.0,0.31,40,7.8,12.3,9,0,1,77.5,101.5,80.36363636,99.63636364,81.66666667,98.33333333,58.41666667,121.5833333,74.08333333,104.75,127.1,52.1,106.0833333,73.25,65.5,112.5,25.54545455,153.4545455,81.5,98.0,97.58333333,81.41666667,1
2018/2/26 10:00,1.0,65.5,25.04085789,121.5679044,113.5,1.0,180.0,78.0,0.0,1017.9,16.3,80.0,2.7,2.0,0.0,0.0,1022.4,15.0,0.6,50,10.3,12.3,10,0,1,97.58333333,81.41666667,77.5,101.5,80.36363636,99.63636364,73.75,106.1666667,84.81818182,95.0,129.3333333,50.66666667,114.5833333,65.41666667,87.63636364,92.0,37.58333333,141.41666669999995,91.08333333,88.83333333,104.4166667,74.58333333,1
2018/2/26 11:00,1.0,40.66666667,25.04085789,121.5679044,138.33333330000002,1.0,180.0,74.0,0.0,1017.0,16.8,99.0,2.0,5.0,0.0,0.0,1021.4,15.0,1.39,50,11.2,11.6,11,0,1,104.4166667,74.58333333,97.58333333,81.41666667,77.5,101.5,84.25,95.75,97.90909091,81.09090909,124.0,56.0,120.0,60.0,97.83333333,82.16666667,61.0,118.0,106.6666667,73.33333333,113.5,65.5,1
2018/2/26 12:00,1.0,48.41666667,25.04085789,121.5679044,130.5833333,1.0,180.0,73.0,0.0,1016.2,17.1,76.0,3.8,6.0,0.2,0.0,1020.7,15.0,1.86,50,11.9,12.0,12,0,1,113.5,65.5,104.4166667,74.58333333,97.58333333,81.41666667,89.18181818,90.81818182,100.0,79.0,117.5,62.5,127.6666667,52.33333333,107.0,72.41666667,82.45454545,96.54545455,127.5,52.5,138.33333330000002,40.66666667,1
2018/2/26 13:00,1.0,59.0,25.04085789,121.5679044,120.0,1.0,180.0,71.0,0.0,1015.8,17.0,87.0,3.9,4.0,0.0,0.0,1020.3,15.0,1.16,40,13.5,11.6,13,0,1,138.33333330000002,40.66666667,113.5,65.5,104.4166667,74.58333333,102.8333333,77.16666667,110.4545455,68.54545455,127.3333333,52.66666667,131.1666667,48.83333333,114.4166667,64.91666667,94.83333333,84.33333333,142.41666669999995,37.58333333,130.5833333,48.41666667,1
2018/2/26 14:00,1.0,62.75,25.04085789,121.5679044,116.4166667,1.0,180.0,70.0,0.0,1015.5,16.8,95.0,4.0,2.0,0.0,0.0,1020.0,17.0,0.64,50,13.0,11.3,14,0,1,130.5833333,48.41666667,138.33333330000002,40.66666667,113.5,65.5,106.3333333,73.66666667,97.08333333,81.16666667,127.1818182,52.81818182,126.0,54.0,117.5,62.41666667,113.0909091,66.81818182,102.8333333,77.16666667,120.0,59.0,1
2018/2/26 15:00,1.0,81.36363636,25.04085789,121.5679044,98.63636364,1.0,180.0,72.0,0.0,1015.4,16.7,87.0,2.7,1.0,0.0,0.0,1019.6,17.0,0.6,50,12.4,11.3,15,0,1,120.0,59.0,130.5833333,48.41666667,138.33333330000002,40.66666667,105.8333333,74.16666667,101.25,77.66666667,117.5,62.5,116.5,63.5,122.5,57.5,112.25,67.66666667,98.58333333,81.41666667,116.4166667,62.75,1
2018/2/26 16:00,1.0,98.81818182,25.04085789,121.5679044,81.18181818,1.0,180.0,74.0,0.0,1015.8,16.4,80.0,3.5,1.0,0.0,0.0,1020.2,19.0,0.57,50,13.6,11.3,16,0,1,116.4166667,62.75,120.0,59.0,130.5833333,48.41666667,109.0833333,70.91666667,119.0,60.33333333,109.25,70.75,114.1666667,65.83333333,129.4166667,50.5,100.6363636,79.36363636,115.8333333,64.16666667,98.63636364,81.36363636,1
2018/2/26 17:00,1.0,96.0,25.04085789,121.5679044,84.0,1.0,180.0,75.0,0.0,1015.9,16.1,85.0,2.8,0.0,0.0,0.0,1020.4,22.0,0.0,70,11.0,11.0,17,0,1,98.63636364,81.36363636,116.4166667,62.75,120.0,59.0,105.9166667,74.08333333,121.0,58.66666667,97.33333333,82.66666667,114.9166667,65.08333333,130.9166667,49.08333333,103.8333333,76.16666667,103.4166667,76.58333333,81.18181818,98.81818182,1
2018/2/26 18:00,1.0,80.25,25.04085789,121.5679044,99.25,1.0,180.0,72.0,0.0,1016.2,16.4,84.0,3.6,0.0,0.0,0.0,1020.8,22.0,0.0,60,11.8,11.1,18,0,1,81.18181818,98.81818182,98.63636364,81.36363636,116.4166667,62.75,105.1818182,74.81818182,104.25,74.91666667,65.90909091,113.9090909,112.5833333,67.41666667,117.5,62.5,108.8333333,71.16666667,95.83333333,84.16666667,84.0,96.0,1
2018/2/26 19:00,1.0,82.0,25.04085789,121.5679044,97.75,1.0,180.0,72.0,0.0,1016.6,16.8,85.0,2.8,0.0,0.0,0.0,1021.2,22.0,0.0,70,9.4,11.5,19,0,1,84.0,96.0,81.18181818,98.81818182,98.63636364,81.36363636,105.0833333,74.91666667,109.0,70.91666667,66.09090909,113.9090909,108.3333333,71.66666667,110.3333333,68.83333333,105.6666667,74.33333333,89.90909091,90.09090909,99.25,80.25,1
2018/2/26 20:00,1.0,107.1,25.04085789,121.5679044,72.9,1.0,180.0,71.0,0.0,1016.5,17.1,77.0,3.7,0.0,0.0,0.0,1021.1,22.0,0.0,50,8.9,11.6,20,0,1,99.25,80.25,84.0,96.0,81.18181818,98.81818182,98.91666667,81.08333333,89.63636364,89.81818182,45.41666667,134.5,105.5833333,74.41666667,103.7272727,76.0,97.08333333,82.91666667,90.33333333,89.66666667,97.75,82.0,1
2018/2/26 21:00,1.0,142.41666669999995,25.04085789,121.5679044,37.58333333,1.0,180.0,72.0,0.0,1015.9,17.3,87.0,3.7,0.0,0.0,0.0,1020.5,22.0,0.0,50,9.4,11.8,21,0,1,97.75,82.0,99.25,80.25,84.0,96.0,93.33333333,86.66666667,85.0,93.63636364,23.16666667,156.83333330000005,117.0,63.0,97.5,82.5,69.72727273,110.2727273,79.63636364,100.3636364,72.9,107.1,1
2018/2/26 22:00,1.0,154.75,25.04085789,121.5679044,25.25,1.0,180.0,72.0,0.0,1015.6,17.3,76.0,3.5,0.0,0.0,0.0,1020.2,22.0,0.0,40,9.5,12.0,22,0,1,72.9,107.1,97.75,82.0,99.25,80.25,100.25,79.75,46.66666667,131.3333333,38.27272727,141.7272727,113.8333333,66.16666667,80.0,100.0,15.27272727,164.7272727,18.0,161.58333330000005,37.58333333,142.41666669999995,1
2018/2/26 23:00,1.0,102.1818182,25.04085789,121.5679044,77.81818182,1.0,180.0,71.0,0.0,1015.2,17.6,81.0,3.3,0.0,0.0,0.0,1019.8,22.0,0.0,60,9.2,12.2,23,0,1,37.58333333,142.41666669999995,72.9,107.1,97.75,82.0,98.91666667,81.08333333,16.66666667,161.33333330000005,46.0,134.0,114.0,66.0,71.5,108.5,20.66666667,159.33333330000005,26.0,153.0,25.25,154.75,1
2018/2/27 00:00,1.0,92.91666667,25.04085789,121.5679044,87.08333333,1.0,180.0,69.0,0.0,1014.6,18.1,77.0,3.5,0.0,0.0,0.0,1019.2,22.0,0.0,50,9.7,12.7,0,1,1,25.25,154.75,37.58333333,142.41666669999995,72.9,107.1,93.66666667,86.33333333,50.5,127.6666667,27.75,152.25,113.6666667,66.33333333,74.83333333,105.1666667,41.09090909,138.9090909,23.66666667,155.33333330000005,77.81818182,102.1818182,1
2018/2/27 01:00,1.0,97.16666667,25.04085789,121.5679044,82.83333333,1.0,180.0,70.0,0.0,1013.9,18.1,78.0,3.3,0.0,0.0,0.0,1018.3,22.0,0.0,40,8.0,12.8,1,1,1,77.81818182,102.1818182,25.25,154.75,37.58333333,142.41666669999995,89.16666667,90.83333333,83.5,95.41666667,34.83333333,145.16666669999995,111.6666667,68.33333333,71.81818182,108.1818182,40.41666667,139.58333330000002,15.66666667,162.91666669999995,87.08333333,92.91666667,1
2018/2/27 02:00,1.0,103.25,25.04085789,121.5679044,76.75,1.0,180.0,70.0,0.0,1013.1,18.3,79.0,2.3,0.0,0.0,0.0,1017.7,22.0,0.0,40,7.9,13.1,2,1,1,87.08333333,92.91666667,77.81818182,102.1818182,25.25,154.75,85.16666667,94.83333333,77.33333333,101.6666667,35.63636364,144.36363640000005,109.0833333,70.91666667,74.08333333,105.8333333,33.83333333,146.16666669999995,37.25,140.75,82.83333333,97.16666667,1
2018/2/27 03:00,1.0,105.0909091,25.04085789,121.5679044,74.90909091,1.0,180.0,75.0,0.0,1012.6,17.6,88.0,1.0,0.0,0.0,0.0,1017.4,22.0,0.0,40,7.9,13.3,3,1,1,82.83333333,97.16666667,87.08333333,92.91666667,77.81818182,102.1818182,84.0,96.0,76.08333333,102.9166667,60.41666667,119.5,107.8333333,72.16666667,108.25,71.75,28.41666667,151.58333330000005,37.75,140.25,76.75,103.25,1
2018/2/27 04:00,1.0,108.6666667,25.04085789,121.5679044,71.33333333,1.0,180.0,82.0,0.0,1012.6,16.4,0.0,0.1,0.0,0.0,0.0,1017.4,22.0,0.0,40,5.5,13.5,4,1,1,76.75,103.25,82.83333333,97.16666667,87.08333333,92.91666667,82.0,98.0,70.6,108.4,85.5,93.4,107.0,73.0,155.5,24.5,25.0,155.0,30.0,148.0,74.90909091,105.0909091,1
2018/2/27 05:00,1.0,104.3333333,25.04085789,121.5679044,75.66666667,1.0,180.0,88.0,0.0,1013.4,15.4,0.0,0.1,0.0,0.0,0.0,1018.2,22.0,0.0,30,5.9,13.7,5,1,1,74.90909091,105.0909091,76.75,103.25,82.83333333,97.16666667,81.83333333,98.16666667,69.0,110.9166667,84.16666667,94.83333333,109.0833333,70.91666667,156.66666669999995,23.33333333,41.08333333,138.91666669999998,28.0,150.0909091,71.33333333,108.6666667,1
2018/2/27 06:00,1.0,93.18181818,25.04085789,121.5679044,86.81818182,1.0,180.0,91.0,0.0,1014.0,15.2,83.0,1.2,0.0,0.1,0.0,1018.7,22.0,0.0,40,5.3,13.9,6,1,1,71.33333333,108.6666667,74.90909091,105.0909091,76.75,103.25,81.66666667,98.33333333,72.91666667,107.0833333,87.5,91.5,120.8333333,59.16666667,140.4545455,39.54545455,60.5,119.5,28.54545455,150.4545455,75.66666667,104.3333333,1
2018/2/27 07:00,1.0,83.36363636,25.04085789,121.5679044,96.63636364,1.0,180.0,83.0,0.0,1014.2,17.8,0.0,0.0,0.0,0.8,0.0,1018.9,25.0,0.61,150,3.0,14.2,7,1,1,75.66666667,104.3333333,71.33333333,108.6666667,74.90909091,105.0909091,80.36363636,99.63636364,72.41666667,107.5833333,82.75,96.08333333,126.5454545,53.09090909,91.25,88.0,73.58333333,106.4166667,31.75,147.25,86.81818182,93.18181818,1
2018/2/27 08:00,1.0,76.66666667,25.04085789,121.5679044,102.8333333,1.0,180.0,71.0,0.0,1014.0,20.8,0.0,0.2,2.0,0.9,0.0,1018.9,25.0,1.17,100,2.3,15.4,8,1,1,86.81818182,93.18181818,75.66666667,104.3333333,71.33333333,108.6666667,77.5,101.5,64.66666667,115.3333333,63.33333333,113.6666667,115.75,62.16666667,79.41666667,98.58333333,59.25,119.25,26.08333333,152.91666669999995,96.63636364,83.36363636,1
2018/2/27 09:00,1.0,68.63636364,25.04085789,121.5679044,110.0,1.0,180.0,64.0,0.0,1013.7,22.8,181.0,0.7,4.0,0.8,0.0,1018.4,32.5,1.74,320,2.7,15.7,9,1,1,96.63636364,83.36363636,86.81818182,93.18181818,75.66666667,104.3333333,97.58333333,81.41666667,58.41666667,121.5833333,74.08333333,104.75,127.1,52.1,106.0833333,73.25,65.5,112.5,25.54545455,153.4545455,102.8333333,76.66666667,1
2018/2/27 10:00,1.0,62.75,25.04085789,121.5679044,116.25,1.0,180.0,49.0,0.0,1013.0,24.7,181.0,1.4,6.0,1.0,0.0,1017.7,40.0,2.39,260,3.0,15.9,10,1,1,102.8333333,76.66666667,96.63636364,83.36363636,86.81818182,93.18181818,104.4166667,74.58333333,73.75,106.1666667,84.81818182,95.0,129.3333333,50.66666667,114.5833333,65.41666667,87.63636364,92.0,37.58333333,141.41666669999995,110.0,68.63636364,1
2018/2/27 11:00,1.0,55.25,25.04085789,121.5679044,123.75,1.0,180.0,53.0,0.0,1012.1,25.0,309.0,0.8,7.0,1.0,0.0,1016.7,26.5,2.43,260,3.0,15.7,11,1,1,110.0,68.63636364,102.8333333,76.66666667,96.63636364,83.36363636,113.5,65.5,84.25,95.75,97.90909091,81.09090909,124.0,56.0,120.0,60.0,97.83333333,82.16666667,61.0,118.0,116.25,62.75,1
2018/2/27 12:00,1.0,60.58333333,25.04085789,121.5679044,118.3333333,1.0,180.0,57.0,0.0,1011.6,23.8,335.0,0.6,6.0,0.8,0.0,1016.3,26.5,2.46,310,6.8,15.7,12,1,1,116.25,62.75,110.0,68.63636364,102.8333333,76.66666667,138.33333330000002,40.66666667,89.18181818,90.81818182,100.0,79.0,117.5,62.5,127.6666667,52.33333333,107.0,72.41666667,82.45454545,96.54545455,123.75,55.25,1
2018/2/27 13:00,1.0,59.25,25.04085789,121.5679044,119.1666667,1.0,180.0,66.0,0.0,1011.0,21.9,0.0,0.2,3.0,0.0,0.0,1015.7,13.0,0.89,280,7.6,15.3,13,1,1,123.75,55.25,116.25,62.75,110.0,68.63636364,130.5833333,48.41666667,102.8333333,77.16666667,110.4545455,68.54545455,127.3333333,52.66666667,131.1666667,48.83333333,114.4166667,64.91666667,94.83333333,84.33333333,118.3333333,60.58333333,1
2018/2/27 14:00,1.0,55.25,25.04085789,121.5679044,122.75,1.0,180.0,69.0,0.0,1010.7,21.7,0.0,0.0,1.0,0.0,0.0,1015.4,10.5,0.6,320,4.6,15.6,14,1,1,118.3333333,60.58333333,123.75,55.25,116.25,62.75,120.0,59.0,106.3333333,73.66666667,97.08333333,81.16666667,127.1818182,52.81818182,126.0,54.0,117.5,62.41666667,113.0909091,66.81818182,119.1666667,59.25,1
2018/2/27 15:00,1.0,57.90909091,25.04085789,121.5679044,120.0909091,1.0,180.0,70.0,0.0,1010.8,21.4,287.0,0.3,1.0,0.0,0.0,1015.7,10.5,0.58,290,4.8,15.5,15,1,1,119.1666667,59.25,118.3333333,60.58333333,123.75,55.25,116.4166667,62.75,105.8333333,74.16666667,101.25,77.66666667,117.5,62.5,116.5,63.5,122.5,57.5,112.25,67.66666667,122.75,55.25,1
2018/2/27 16:00,1.0,74.25,25.04085789,121.5679044,103.75,1.0,180.0,74.0,0.0,1011.3,20.3,273.0,0.3,0.0,0.0,0.0,1016.1,8.0,0.0,310,5.7,15.4,16,1,1,122.75,55.25,119.1666667,59.25,118.3333333,60.58333333,98.63636364,81.36363636,109.0833333,70.91666667,119.0,60.33333333,109.25,70.75,114.1666667,65.83333333,129.4166667,50.5,100.6363636,79.36363636,120.0909091,57.90909091,1
2018/2/27 17:00,1.0,81.5,25.04085789,121.5679044,96.5,1.0,180.0,81.0,0.0,1011.6,19.0,0.0,0.0,0.0,0.0,0.0,1016.4,10.0,0.0,300,4.3,15.4,17,1,1,120.0909091,57.90909091,122.75,55.25,119.1666667,59.25,81.18181818,98.81818182,105.9166667,74.08333333,121.0,58.66666667,97.33333333,82.66666667,114.9166667,65.08333333,130.9166667,49.08333333,103.8333333,76.16666667,103.75,74.25,1
2018/2/27 18:00,1.0,73.91666667,25.04085789,121.5679044,103.9166667,1.0,180.0,85.0,0.0,1011.6,18.1,344.0,0.9,0.0,0.0,0.0,1016.4,10.0,0.0,340,2.7,15.4,18,1,1,103.75,74.25,120.0909091,57.90909091,122.75,55.25,84.0,96.0,105.1818182,74.81818182,104.25,74.91666667,65.90909091,113.9090909,112.5833333,67.41666667,117.5,62.5,108.8333333,71.16666667,96.5,81.5,1
2018/2/27 19:00,1.0,82.91666667,25.04085789,121.5679044,95.08333333,1.0,180.0,90.0,0.0,1011.7,17.1,0.0,0.0,0.0,0.0,0.0,1016.5,10.0,0.0,290,2.1,15.3,19,1,1,96.5,81.5,103.75,74.25,120.0909091,57.90909091,99.25,80.25,105.0833333,74.91666667,109.0,70.91666667,66.09090909,113.9090909,108.3333333,71.66666667,110.3333333,68.83333333,105.6666667,74.33333333,103.9166667,73.91666667,1
2018/2/27 20:00,1.0,103.0,25.04085789,121.5679044,75.0,1.0,180.0,92.0,0.0,1011.8,16.2,0.0,0.0,0.0,0.0,0.0,1016.5,10.0,0.0,240,2.3,15.2,20,1,1,103.9166667,73.91666667,96.5,81.5,103.75,74.25,97.75,82.0,98.91666667,81.08333333,89.63636364,89.81818182,45.41666667,134.5,105.5833333,74.41666667,103.7272727,76.0,97.08333333,82.91666667,95.08333333,82.91666667,1
2018/2/27 21:00,1.0,142.75,25.04085789,121.5679044,35.25,1.0,180.0,94.0,0.0,1011.6,16.2,0.0,0.0,0.0,0.0,0.0,1016.3,10.0,0.0,270,2.1,15.3,21,1,1,95.08333333,82.91666667,103.9166667,73.91666667,96.5,81.5,72.9,107.1,93.33333333,86.66666667,85.0,93.63636364,23.16666667,156.83333330000005,117.0,63.0,97.5,82.5,69.72727273,110.2727273,75.0,103.0,1
2018/2/27 22:00,1.0,157.0,25.04085789,121.5679044,21.0,1.0,180.0,94.0,0.0,1011.2,15.9,0.0,0.0,0.0,0.0,0.0,1015.9,10.0,0.0,110,2.1,15.4,22,1,1,75.0,103.0,95.08333333,82.91666667,103.9166667,73.91666667,37.58333333,142.41666669999995,100.25,79.75,46.66666667,131.3333333,38.27272727,141.7272727,113.8333333,66.16666667,80.0,100.0,15.27272727,164.7272727,35.25,142.75,1
2018/2/27 23:00,1.0,146.83333330000005,25.04085789,121.5679044,31.5,1.0,180.0,95.0,0.0,1010.6,15.5,0.0,0.0,0.0,0.0,0.0,1015.3,10.0,0.0,150,1.7,15.4,23,1,1,35.25,142.75,75.0,103.0,95.08333333,82.91666667,25.25,154.75,98.91666667,81.08333333,16.66666667,161.33333330000005,46.0,134.0,114.0,66.0,71.5,108.5,20.66666667,159.33333330000005,21.0,157.0,1
2018/2/28 00:00,1.0,156.66666669999995,25.04085789,121.5679044,22.33333333,1.0,180.0,95.0,0.0,1010.1,15.1,0.0,0.0,0.0,0.0,0.0,1014.8,10.0,0.0,220,1.7,15.4,0,2,0,21.0,157.0,35.25,142.75,75.0,103.0,77.81818182,102.1818182,93.66666667,86.33333333,50.5,127.6666667,27.75,152.25,113.6666667,66.33333333,74.83333333,105.1666667,41.09090909,138.9090909,31.5,146.83333330000005,1
2018/2/28 01:00,1.0,163.83333330000005,25.04085789,121.5679044,15.16666667,1.0,180.0,96.0,0.0,1009.8,14.7,0.0,0.1,0.0,0.0,0.0,1014.6,10.0,0.0,290,2.0,15.3,1,2,0,31.5,146.83333330000005,21.0,157.0,35.25,142.75,87.08333333,92.91666667,89.16666667,90.83333333,83.5,95.41666667,34.83333333,145.16666669999995,111.6666667,68.33333333,71.81818182,108.1818182,40.41666667,139.58333330000002,22.33333333,156.66666669999995,1
2018/2/28 02:00,1.0,171.33333330000005,25.04085789,121.5679044,7.666666667,1.0,180.0,96.0,0.0,1009.3,14.4,0.0,0.0,0.0,0.0,0.0,1013.7,10.0,0.0,350,2.2,14.8,2,2,0,22.33333333,156.66666669999995,31.5,146.83333330000005,21.0,157.0,82.83333333,97.16666667,85.16666667,94.83333333,77.33333333,101.6666667,35.63636364,144.36363640000005,109.0833333,70.91666667,74.08333333,105.8333333,33.83333333,146.16666669999995,15.16666667,163.83333330000005,1
2018/2/28 03:00,1.0,159.4,25.04085789,121.5679044,19.6,1.0,180.0,97.0,0.0,1008.5,14.4,0.0,0.0,0.0,0.0,0.0,1013.2,10.0,0.0,280,1.5,14.9,3,2,0,15.16666667,163.83333330000005,22.33333333,156.66666669999995,31.5,146.83333330000005,76.75,103.25,84.0,96.0,76.08333333,102.9166667,60.41666667,119.5,107.8333333,72.16666667,108.25,71.75,28.41666667,151.58333330000005,7.666666667,171.33333330000005,1
2018/2/28 04:00,1.0,136.5,25.04085789,121.5679044,42.5,1.0,180.0,97.0,0.0,1008.4,14.6,0.0,0.0,0.0,0.0,0.0,1013.3,10.0,0.0,150,2.0,14.8,4,2,0,7.666666667,171.33333330000005,15.16666667,163.83333330000005,22.33333333,156.66666669999995,74.90909091,105.0909091,82.0,98.0,70.6,108.4,85.5,93.4,107.0,73.0,155.5,24.5,25.0,155.0,19.6,159.4,1
2018/2/28 05:00,1.0,131.75,25.04085789,121.5679044,47.25,1.0,180.0,97.0,0.0,1008.7,14.6,0.0,0.0,0.0,0.0,0.0,1013.4,10.0,0.0,200,1.8,14.7,5,2,0,19.6,159.4,7.666666667,171.33333330000005,15.16666667,163.83333330000005,71.33333333,108.6666667,81.83333333,98.16666667,69.0,110.9166667,84.16666667,94.83333333,109.0833333,70.91666667,156.66666669999995,23.33333333,41.08333333,138.91666669999998,42.5,136.5,1
2018/2/28 06:00,1.0,124.9166667,25.04085789,121.5679044,54.08333333,1.0,180.0,97.0,0.0,1008.3,15.2,0.0,0.0,0.0,0.0,0.0,1013.3,10.0,0.0,190,1.8,15.3,6,2,0,42.5,136.5,19.6,159.4,7.666666667,171.33333330000005,75.66666667,104.3333333,81.66666667,98.33333333,72.91666667,107.0833333,87.5,91.5,120.8333333,59.16666667,140.4545455,39.54545455,60.5,119.5,47.25,131.75,1
2018/2/28 07:00,1.0,123.5,25.04085789,121.5679044,55.5,1.0,180.0,96.0,0.0,1008.5,16.3,0.0,0.0,0.0,0.2,0.0,1013.3,12.0,0.44,160,2.6,15.1,7,2,0,47.25,131.75,42.5,136.5,19.6,159.4,86.81818182,93.18181818,80.36363636,99.63636364,72.41666667,107.5833333,82.75,96.08333333,126.5454545,53.09090909,91.25,88.0,73.58333333,106.4166667,54.08333333,124.9166667,1
2018/2/28 08:00,1.0,113.3333333,25.04085789,121.5679044,65.66666667,1.0,180.0,92.0,0.0,1009.1,17.5,0.0,0.2,1.0,0.0,0.0,1014.3,10.0,0.4,150,2.8,15.2,8,2,0,54.08333333,124.9166667,47.25,131.75,42.5,136.5,96.63636364,83.36363636,77.5,101.5,64.66666667,115.3333333,63.33333333,113.6666667,115.75,62.16666667,79.41666667,98.58333333,59.25,119.25,55.5,123.5,1
2018/2/28 09:00,1.0,98.58333333,25.04085789,121.5679044,80.41666667,1.0,180.0,91.0,0.5,1009.0,18.0,0.0,0.2,1.0,0.0,0.8,1013.4,9.0,0.13,180,2.2,16.7,9,2,0,55.5,123.5,54.08333333,124.9166667,47.25,131.75,102.8333333,76.66666667,97.58333333,81.41666667,58.41666667,121.5833333,74.08333333,104.75,127.1,52.1,106.0833333,73.25,65.5,112.5,65.66666667,113.3333333,1
2018/2/28 10:00,1.0,84.36363636,25.04085789,121.5679044,94.63636364,1.0,180.0,91.0,0.0,1009.0,18.4,0.0,0.0,1.0,0.0,1.0,1013.8,8.0,0.0,120,2.0,17.1,10,2,0,65.66666667,113.3333333,55.5,123.5,54.08333333,124.9166667,110.0,68.63636364,104.4166667,74.58333333,73.75,106.1666667,84.81818182,95.0,129.3333333,50.66666667,114.5833333,65.41666667,87.63636364,92.0,80.41666667,98.58333333,1
2018/2/28 11:00,1.0,83.58333333,25.04085789,121.5679044,95.41666667,1.0,180.0,93.0,0.0,1009.0,18.2,0.0,0.0,1.0,0.0,1.0,1013.7,6.0,0.06,290,2.5,17.1,11,2,0,80.41666667,98.58333333,65.66666667,113.3333333,55.5,123.5,116.25,62.75,113.5,65.5,84.25,95.75,97.90909091,81.09090909,124.0,56.0,120.0,60.0,97.83333333,82.16666667,94.63636364,84.36363636,1
2018/2/28 12:00,1.0,82.45454545,25.04085789,121.5679044,96.54545455,1.0,180.0,92.0,1.5,1008.7,18.4,0.0,0.0,1.0,0.0,1.0,1013.4,6.0,0.41,310,5.4,17.9,12,2,0,94.63636364,84.36363636,80.41666667,98.58333333,65.66666667,113.3333333,123.75,55.25,138.33333330000002,40.66666667,89.18181818,90.81818182,100.0,79.0,117.5,62.5,127.6666667,52.33333333,107.0,72.41666667,95.41666667,83.58333333,1
2018/2/28 13:00,1.0,83.45454545,25.04085789,121.5679044,95.63636364,1.0,180.0,93.0,5.0,1008.9,18.3,244.0,1.5,0.0,0.0,1.0,1013.8,4.0,0.0,290,7.5,16.9,13,2,0,95.41666667,83.58333333,94.63636364,84.36363636,80.41666667,98.58333333,118.3333333,60.58333333,130.5833333,48.41666667,102.8333333,77.16666667,110.4545455,68.54545455,127.3333333,52.66666667,131.1666667,48.83333333,114.4166667,64.91666667,96.54545455,82.45454545,1
2018/2/28 14:00,1.0,88.66666667,25.04085789,121.5679044,91.33333333,1.0,180.0,94.0,4.0,1009.2,17.5,0.0,0.0,0.0,0.0,1.0,1013.7,6.5,0.02,290,8.2,16.6,14,2,0,96.54545455,82.45454545,95.41666667,83.58333333,94.63636364,84.36363636,119.1666667,59.25,120.0,59.0,106.3333333,73.66666667,97.08333333,81.16666667,127.1818182,52.81818182,126.0,54.0,117.5,62.41666667,95.63636364,83.45454545,1
2018/2/28 15:00,1.0,89.0,25.04085789,121.5679044,91.0,1.0,180.0,95.0,3.5,1008.4,17.6,346.0,0.8,0.0,0.0,1.0,1013.1,6.5,0.14,320,4.3,17.2,15,2,0,95.63636364,83.45454545,96.54545455,82.45454545,95.41666667,83.58333333,122.75,55.25,116.4166667,62.75,105.8333333,74.16666667,101.25,77.66666667,117.5,62.5,116.5,63.5,122.5,57.5,91.33333333,88.66666667,1
2018/2/28 16:00,1.0,101.5833333,25.04085789,121.5679044,78.41666667,1.0,180.0,96.0,0.5,1008.6,17.9,0.0,0.1,0.0,0.0,0.7,1013.3,9.0,0.02,330,3.2,17.8,16,2,0,91.33333333,88.66666667,95.63636364,83.45454545,96.54545455,82.45454545,120.0909091,57.90909091,98.63636364,81.36363636,109.0833333,70.91666667,119.0,60.33333333,109.25,70.75,114.1666667,65.83333333,129.4166667,50.5,91.0,89.0,1
